Player First Hand,Player Action,Player Hand,Player Sum,Dealer Show Card,Dealer Hand,Dealer Sum,Result,Total Winning,Running Count,True Count
"[10, 4]",H,"[10, 4, 9]",23,10,[10.],10,L,412.5,6,3.5
"[5, 8]",H,"[5, 8, 111, 10]",24,7,[7.],7,L,387.5,5,3.1
"[2, 10]",H,"[2, 10, 6]",18,2,[ 2. 10.  9.],21,L,362.5,5,3.3
"[10, 9]",S,"[10, 9]",19,2,[ 2.  3. 10.  5.],20,L,337.5,6,4.3
"[3, 7]",D,"[3, 7, 111]",21,2,[ 2. 10.  9.],21,P,337.5,7,5.4
"[10, 2]",H,"[10, 2, 4, 7]",23,111,[111.],11,L,312.5,8,6.8
"[10, 8]",S,"[10, 8]",18,7,[ 7.  8. 10.],25,W,337.5,9,8.4
"[10, 5]",S,"[10, 5]",15,5,[  5.   5. 111.],21,L,87.5,0,0
"[2, 2]",SP,"[array([ 2, 10,  4]), array([  2, 111,   3])]","[16, 116]",3,[ 3.  5. 10.],18,"['SL', 'SL']",37.5,1,0.5
"[2, 3]",H,"[2, 3, 4, 7]",16,5,[5. 6. 8.],19,L,12.5,4,0.5
"[10, 7]",S,"[10, 7]",17,111,[111.  10.],21,L,-12.5,10,6.3
"[10, 3]",H,"[10, 3, 10]",23,111,[111.],11,L,-37.5,8,5.3
"[7, 4]",D,"[7, 4, 6]",17,6,[6. 6. 9.],21,L,-87.5,6,4.2
"[10, 2]",H,"[10, 2, 111, 10]",23,10,[10.],10,L,-112.5,11,8.3
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,-137.5,8,6.5
"[111, 7]",S,"[111, 7]",18,8,[ 8.  4. 10.],22,W,-112.5,6,5.2
"[10, 9]",S,"[10, 9]",19,8,[ 8.  8. 10.],26,W,137.5,6,5.7
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,137.5,0,0
"[10, 7]",S,"[10, 7]",17,111,[111.  10.],21,L,-37.5,-4,-2.1
"[111, 10]",PBJ,"[111, 10]",21,3,[3. 6.],9,W,0.0,-6,-3.2
"[10, 4]",S,"[10, 4]",14,2,[ 2. 10.  4. 10.],26,W,25.0,-6,-3.4
"[10, 7]",S,"[10, 7]",17,10,[10. 10.],20,L,0.0,-6,-3.6
"[2, 5]",H,"[2, 5, 5, 10]",22,7,[7.],7,L,-25.0,-8,-5.1
"[6, 8]",H,"[6, 8, 7]",21,8,[ 8. 10.],18,W,0.0,-5,-3.4
"[4, 6]",D,"[4, 6, 10]",20,6,[6. 8. 5.],19,W,50.0,-4,-2.9
"[10, 7]",S,"[10, 7]",17,8,[8. 7. 9.],24,W,75.0,-1,-0.8
"[10, 8]",S,"[10, 8]",18,111,[111.   9.],20,L,50.0,0,0.0
"[4, 2]",H,"[4, 2, 2, 9]",17,111,[111.  10.],21,L,25.0,-2,-1.8
"[9, 111]",S,"[9, 111]",20,9,[  9. 111.],20,P,25.0,0,0
"[10, 9]",S,"[10, 9]",19,10,[10.  4.  9.],23,W,50.0,-2,-1.0
"[10, 2]",H,"[10, 2, 10]",22,111,[111.],11,L,25.0,-3,-1.6
"[7, 7]",H,"[7, 7, 10]",24,10,[10.],10,L,0.0,-5,-2.9
"[2, 5]",H,"[2, 5, 7, 6]",20,10,[10.  9.],19,W,25.0,-5,-3.0
"[10, 6]",S,"[10, 6]",16,4,[ 4.  2. 10.  4.],20,L,0.0,-2,-1.3
"[8, 10]",S,"[8, 10]",18,9,[  9. 111.],20,L,-25.0,0,0.0
"[5, 2]",H,"[5, 2, 10]",17,5,[5. 3. 6. 7.],21,L,-50.0,-2,-1.5
"[3, 10]",H,"[3, 10, 4]",17,7,[7. 6. 3. 3.],19,L,-75.0,3,2.4
"[3, 111]",H,"[3, 111, 4]",18,3,[3. 7. 7.],17,W,-50.0,8,7.3
"[2, 6]",H,"[2, 6, 7, 4]",19,9,[9. 6. 5.],20,L,-300.0,0,0
"[10, 5]",H,"[10, 5, 111, 9]",25,10,[10.],10,L,-325.0,6,3.2
"[5, 4]",H,"[5, 4, 9]",18,10,[ 10. 111.],21,L,-350.0,4,2.3
"[3, 6]",H,"[3, 6, 3, 7]",19,111,[111.   7.],18,W,-325.0,4,2.4
"[7, 10]",S,"[7, 10]",17,10,[10. 10.],20,L,-550.0,8,5.1
"[4, 10]",H,"[4, 10, 8]",22,10,[10.],10,L,-575.0,6,4.1
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  7.],17,W,-537.5,5,3.6
"[7, 2]",D,"[7, 2, 111]",20,3,[3. 6. 8.],17,W,-387.5,3,2.3
"[10, 4]",S,"[10, 4]",14,6,[ 6. 10. 10.],26,W,-162.5,6,5.0
"[10, 10]",S,"[10, 10]",20,111,[111.   5.   8.  10.],24,W,37.5,5,4.5
"[10, 4]",S,"[10, 4]",14,2,[  2. 111.   2.   6.],21,L,-37.5,2,2.0
"[111, 2]",H,"[111, 2, 9, 4, 4]",20,7,[7. 8. 5.],20,P,-37.5,0,0
"[3, 7]",H,"[3, 7, 8]",18,111,[111.   2.  10. 111.   4.],18,P,-37.5,4,2.2
"[5, 10]",H,"[5, 10, 4]",19,10,[10.  9.],19,P,-37.5,5,3.0
"[9, 6]",H,"[9, 6, 10]",25,10,[10.],10,L,-62.5,5,3.1
"[6, 3]",H,"[6, 3, 6, 5]",20,7,[  7.   9. 111.],17,W,-37.5,4,2.6
"[5, 3]",H,"[5, 3, 6, 9]",23,10,[10.],10,L,-287.5,8,5.8
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,-287.5,10,7.8
"[3, 6]",H,"[3, 6, 10]",19,10,[10.  2.  7.],19,P,-287.5,6,5.0
"[10, 10]",S,"[10, 10]",20,5,[  5. 111.  10.   9.],25,W,-262.5,8,7.3
"[10, 8]",S,"[10, 8]",18,7,[7. 7. 7.],21,L,-487.5,0,0
"[4, 2]",H,"[4, 2, 4, 2, 5]",17,10,[10. 10.],20,L,-512.5,2,1.1
"[8, 8]",SP,"[array([ 8, 10]), array([ 8, 10])]","[18, 18]",10,[10. 10.],20,"['SL', 'SL']",-562.5,5,2.8
"[9, 10]",S,"[9, 10]",19,5,[ 5.  7. 10.],22,W,-537.5,1,2.8
"[10, 9]",S,"[10, 9]",19,4,[  4.  10.   2. 111.],17,W,-512.5,1,0.6
"[10, 10]",S,"[10, 10]",20,6,[6. 6. 6.],18,W,-487.5,0,0.0
"[2, 10]",H,"[2, 10, 6]",18,111,[111.   8.],19,L,-512.5,1,0.7
"[10, 2]",H,"[10, 2, 10]",22,10,[10.],10,L,-537.5,1,0.8
"[6, 8]",H,"[6, 8, 10]",24,111,[111.],11,L,-562.5,-1,-0.9
"[3, 10]",H,"[3, 10, 3, 111]",17,10,[10.  5.  5.],20,L,-587.5,-2,-1.8
"[6, 10]",S,"[6, 10]",16,3,[ 3.  2. 10. 10.],25,W,-562.5,0,0
"[4, 10]",H,"[4, 10, 8]",22,10,[10.],10,L,-587.5,0,0.0
"[5, 10]",S,"[5, 10]",15,2,[2. 9. 5. 9.],25,W,-562.5,-1,-0.6
"[4, 4]",H,"[4, 4, 2, 111]",21,8,[ 8. 10.],18,W,-537.5,1,0.6
"[7, 6]",S,"[7, 6]",13,4,[ 4. 10.  6.],20,L,-562.5,2,1.3
"[2, 9]",D,"[2, 9, 10]",21,10,[10. 10.],20,W,-512.5,5,3.4
"[8, 5]",S,"[8, 5]",13,4,[ 4. 10.  2. 10.],26,W,-437.5,3,2.2
"[10, 3]",H,"[10, 3, 3, 6]",22,10,[10.],10,L,-562.5,4,3.2
"[10, 10]",S,"[10, 10]",20,10,[10.  7.],17,W,-537.5,5,4.3
"[5, 111]",D,"[5, 111, 2]",18,4,[  4.   8. 111.  10.],23,W,-337.5,3,2.7
"[5, 3]",H,"[5, 3, 10]",18,10,[10. 10.],20,L,-462.5,0,0
"[10, 6]",S,"[10, 6]",16,5,[5. 7. 7.],19,L,-487.5,-1,-0.5
"[2, 4]",H,"[2, 4, 111]",17,8,[ 8. 10.],18,L,-512.5,2,1.1
"[2, 7]",H,"[2, 7, 10]",19,9,[9. 9.],18,W,-487.5,2,1.2
"[2, 3]",H,"[2, 3, 10, 111, 7]",23,10,[10.],10,L,-537.5,3,1.9
"[9, 5]",H,"[9, 5, 10]",24,10,[10.],10,L,-562.5,3,2.0
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  8.],18,W,-525.0,2,1.4
"[10, 10]",S,"[10, 10]",20,10,[10.  2.  3. 10.],25,W,-500.0,-1,-0.7
"[111, 4]",H,"[111, 4, 6]",21,9,[ 9. 10.],19,W,-475.0,-3,-2.4
"[4, 5]",H,"[4, 5, 4, 7]",20,10,[10. 10.],20,P,-475.0,-3,-2.6
"[10, 6]",H,"[10, 6, 8]",24,10,[10.],10,L,-500.0,-1,-1.0
"[3, 5]",H,"[3, 5, 10]",18,9,[9. 8.],17,W,-475.0,0,0
"[9, 10]",S,"[9, 10]",19,10,[10.  9.],19,P,-475.0,1,0.5
"[7, 10]",S,"[7, 10]",17,10,[10. 10.],20,L,-500.0,-1,-0.5
"[9, 10]",S,"[9, 10]",19,10,[10. 10.],20,L,-525.0,-3,-1.7
"[5, 7]",H,"[5, 7, 111]",13,2,[ 2. 10.  5.],17,L,-550.0,-6,-3.6
"[10, 4]",H,"[10, 4, 6]",20,10,[10.  6.  4.],20,P,-550.0,-4,-2.6
"[7, 4]",D,"[7, 4, 111]",12,9,[9. 5. 6.],20,L,-600.0,-2,-1.4
"[3, 111]",H,"[3, 111, 8, 8]",20,2,[ 2.  9.  4. 10.],25,W,-575.0,1,0.8
"[8, 6]",S,"[8, 6]",14,3,[ 3. 10.  7.],20,L,-625.0,2,1.7
"[2, 10]",H,"[2, 10, 2]",14,3,[ 3.  6. 10.],19,L,-650.0,4,3.7
"[7, 111]",D,"[7, 111, 10]",18,4,[ 4.  4. 10.],18,P,-650.0,0,0
"[10, 10]",S,"[10, 10]",20,6,[  6.   5. 111.   5.],17,W,-625.0,0,0.0
"[2, 10]",H,"[2, 10, 3, 4]",19,10,[ 10.   6. 111.],17,W,-600.0,0,0.0
"[5, 10]",S,"[5, 10]",15,6,[ 6. 10. 10.],26,W,-575.0,1,0.6
"[10, 6]",H,"[10, 6, 111]",17,10,[10. 10.],20,L,-600.0,0,0.0
"[5, 7]",H,"[5, 7, 9]",21,10,[10.  6.  7.],23,W,-575.0,-3,-2.1
"[2, 9]",D,"[2, 9, 10]",21,8,[ 8. 10.],18,W,-525.0,0,0.0
"[2, 111]",H,"[2, 111, 111, 4]",18,8,[ 8. 10.],18,P,-525.0,-1,-0.8
"[3, 3]",SP,"[array([3, 8, 5]), array([3, 5, 5])]","[16, 13]",4,[ 4. 10.  3.],17,"['SL', 'SL']",-600.0,-2,-1.8
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  5.],15,W,-562.5,0,0
"[10, 7]",S,"[10, 7]",17,10,[10.  7.],17,P,-562.5,-2,-1.0
"[4, 9]",S,"[4, 9]",13,3,[  3.   3. 111.],17,L,-587.5,-2,-1.1
"[8, 6]",H,"[8, 6, 5]",19,10,[10. 10.],20,L,-612.5,0,0.0
"[10, 4]",S,"[10, 4]",14,4,[ 4. 10.  8.],22,W,-587.5,0,0.0
"[6, 3]",H,"[6, 3, 8]",17,9,[ 9.  4.  3. 10.],26,W,-562.5,0,0.0
"[2, 9]",D,"[2, 9, 7]",18,7,[ 7. 10.],17,W,-412.5,3,2.1
"[5, 111]",H,"[5, 111, 5]",21,10,[10.  3.  8.],21,P,-412.5,5,3.8
"[2, 2]",SP,"[array([ 2, 10]), array([ 2, 10])]","[12, 12]",6,[6. 4. 2. 9.],21,"['SL', 'SL']",-587.5,6,5.0
"[111, 10]",PBJ,"[111, 10]",21,10,[ 10. 111.],21,W,-550.0,9,5.0
"[5, 2]",H,"[5, 2, 4, 10]",21,10,[10.  5.  4.],19,W,-325.0,0,0
"[3, 2]",H,"[3, 2, 4, 10]",19,10,[10. 10.],20,L,-375.0,3,1.6
"[5, 5]",H,"[5, 5, 7]",17,10,[10. 10.],20,L,-400.0,3,1.7
"[9, 10]",S,"[9, 10]",19,8,[8. 3. 8.],19,P,-400.0,4,2.4
"[111, 3]",H,"[111, 3, 10, 111, 3]",18,111,[111.   9.],20,L,-425.0,4,2.6
"[5, 6]",D,"[5, 6, 10]",21,10,[10. 10.],20,W,-375.0,2,1.4
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,-400.0,1,0.8
"[9, 7]",S,"[9, 7]",16,4,[ 4. 10.  7.],21,L,-425.0,-1,-0.8
"[9, 10]",S,"[9, 10]",19,9,[  9. 111.],20,L,-450.0,1,0.9
"[111, 111]",SP,"[array([111,   6]), array([111,   2])]","[17, 113]",10,[10.  8.],18,"['SL', 'SL']",-500.0,-1,-0.9
"[10, 8]",S,"[10, 8]",18,5,[5. 6. 8.],19,L,-525.0,0,0
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  3.],13,W,-487.5,1,0.5
"[10, 8]",S,"[10, 8]",18,111,[111.   2.   4.],17,W,-462.5,-1,-0.5
"[10, 7]",S,"[10, 7]",17,9,[ 9. 10.],19,L,-487.5,-1,-0.6
"[4, 111]",H,"[4, 111, 5]",20,10,[10. 10.],20,P,-487.5,-2,-1.2
"[10, 9]",S,"[10, 9]",19,10,[10. 10.],20,L,-512.5,-3,-1.9
"[2, 8]",D,"[2, 8, 10]",20,9,[9. 9.],18,W,-462.5,-6,-4.1
"[3, 111]",H,"[3, 111, 9]",13,3,[ 3. 10. 10.],23,W,-437.5,-6,-4.3
"[5, 2]",H,"[5, 2, 6, 6]",19,10,[ 10. 111.],21,L,-462.5,-7,-5.5
"[10, 10]",S,"[10, 10]",20,10,[10.  9.],19,W,-437.5,-5,-4.3
"[10, 2]",H,"[10, 2, 4, 6]",22,111,[111.],11,L,-462.5,-8,-7.4
"[111, 10]",PBJ,"[111, 10]",21,10,[10. 10.],20,W,-425.0,0,0
"[5, 4]",H,"[5, 4, 5, 2, 4]",20,10,[10.  2.  6.],18,W,-400.0,-4,-2.1
"[10, 10]",S,"[10, 10]",20,4,[ 4. 10.  5.],19,W,-375.0,2,1.1
"[10, 9]",S,"[10, 9]",19,10,[10. 10.],20,L,-400.0,1,0.6
"[8, 4]",S,"[8, 4]",12,4,[ 4. 10.  7.],21,L,-425.0,-2,-1.3
"[10, 111]",PBJ,"[10, 111]",21,6,[  6. 111.],17,W,-387.5,0,0.0
"[10, 7]",S,"[10, 7]",17,3,[3. 9. 8.],20,L,-412.5,-2,-1.4
"[5, 111]",H,"[5, 111, 10, 10]",26,10,[10.],10,L,-437.5,-1,-0.8
"[111, 10]",PBJ,"[111, 10]",21,5,[5. 5.],10,W,-400.0,-4,-3.2
"[6, 3]",H,"[6, 3, 7, 6]",22,111,[111.],11,L,-425.0,-4,-3.5
"[2, 10]",H,"[2, 10, 10]",22,2,[2.],2,L,-450.0,-1,-0.9
"[2, 10]",H,"[2, 10, 10]",22,10,[10.],10,L,-475.0,0,0
"[10, 5]",S,"[10, 5]",15,6,[ 6. 10. 10.],26,W,-450.0,-2,-1.0
"[10, 2]",H,"[10, 2, 7]",19,8,[ 8. 10.],18,W,-425.0,-3,-1.6
"[10, 8]",S,"[10, 8]",18,8,[ 8. 10.],18,P,-425.0,-3,-1.7
"[2, 5]",H,"[2, 5, 10]",17,3,[3. 9. 7.],19,L,-450.0,-5,-3.0
"[10, 111]",PBJ,"[10, 111]",21,8,[8. 9.],17,W,-412.5,-2,-1.3
"[4, 9]",S,"[4, 9]",13,3,[ 3. 10.  3.  5.],21,L,-437.5,-4,-2.7
"[6, 111]",H,"[6, 111, 10]",17,7,[ 7.  9. 10.],26,W,-412.5,-1,-0.7
"[6, 10]",H,"[6, 10, 8]",24,111,[111.],11,L,-437.5,-2,-1.6
"[4, 111]",D,"[4, 111, 8]",13,5,[5. 5. 7.],17,L,-487.5,-3,-2.6
"[10, 3]",H,"[10, 3, 3, 4]",20,10,[ 10.   6. 111.],17,W,-462.5,0,0.0
"[10, 4]",H,"[10, 4, 10]",24,9,[9.],9,L,-487.5,0,0
"[10, 10]",S,"[10, 10]",20,4,[4. 9. 8.],21,L,-512.5,-1,-0.5
"[10, 5]",H,"[10, 5, 10]",25,111,[111.],11,L,-537.5,-2,-1.1
"[111, 10]",PBJ,"[111, 10]",21,10,[10. 10.],20,W,-500.0,-4,-2.3
"[8, 7]",S,"[8, 7]",15,3,[3. 2. 6. 3. 4.],18,L,-525.0,-8,-4.8
"[2, 5]",H,"[2, 5, 5, 3, 4]",19,10,[10.  2. 10.],22,W,-500.0,-2,-1.3
"[6, 8]",H,"[6, 8, 6]",20,10,[10.  8.],18,W,-475.0,2,1.4
"[10, 10]",S,"[10, 10]",20,9,[  9. 111.],20,P,-475.0,3,2.3
"[9, 8]",S,"[9, 8]",17,2,[ 2.  4. 10.  4.],20,L,-550.0,0,0.0
"[10, 2]",H,"[10, 2, 3, 10]",25,111,[111.],11,L,-575.0,2,1.8
"[7, 6]",S,"[7, 6]",13,5,[5. 2. 5. 5.],17,L,-600.0,1,1.0
"[8, 4]",H,"[8, 4, 4]",16,2,[ 2. 10.  5.],17,L,-625.0,0,0
"[7, 10]",S,"[7, 10]",17,7,[7. 6. 7.],20,L,-650.0,3,1.6
"[3, 10]",S,"[3, 10]",13,4,[ 4. 10.  6.],20,L,-675.0,6,3.4
"[8, 9]",S,"[8, 9]",17,10,[10.  5. 10.],25,W,-650.0,7,4.1
"[10, 3]",H,"[10, 3, 111, 10]",24,8,[8.],8,L,-800.0,6,3.8
"[9, 9]",SP,"[array([ 9,  3, 10]), array([  9, 111])]","[22, 120]",9,[ 9.  5. 10.],24,"['SL', 'SW']",-800.0,4,2.7
"[111, 6]",H,"[111, 6, 10]",17,10,[10.  4. 10.],24,W,-775.0,3,2.7
"[7, 3]",H,"[7, 3, 2, 5]",17,10,[10.  4. 10.],24,W,-750.0,1,0.8
"[6, 7]",H,"[6, 7, 7]",20,10,[10.  7.],17,W,-600.0,4,3.6
"[10, 5]",H,"[10, 5, 8]",23,10,[10.],10,L,-850.0,7,7.0
"[111, 10]",PBJ,"[111, 10]",21,2,[2. 5.],7,W,-812.5,0,0
"[10, 10]",S,"[10, 10]",20,10,[ 10. 111.],21,L,-837.5,0,0.0
"[6, 5]",D,"[6, 5, 8]",19,10,[10. 10.],20,L,-887.5,-4,-2.2
"[4, 5]",H,"[4, 5, 2, 3, 9]",23,7,[7.],7,L,-912.5,-4,-2.3
"[7, 6]",H,"[7, 6, 6]",19,10,[10.  3. 10.],23,W,-887.5,1,0.6
"[10, 5]",H,"[10, 5, 8]",23,8,[8.],8,L,-962.5,3,2.0
"[10, 2]",H,"[10, 2, 3, 10]",25,9,[9.],9,L,-987.5,3,2.1
"[111, 5]",H,"[111, 5, 6, 4, 8]",24,10,[10.],10,L,-1012.5,3,2.2
"[10, 9]",S,"[10, 9]",19,7,[ 7.  6. 10.],23,W,-987.5,4,3.2
"[6, 2]",H,"[6, 2, 111]",19,5,[5. 3. 5. 8.],21,L,-1137.5,4,3.5
"[7, 10]",S,"[7, 10]",17,4,[4. 8. 3. 3.],18,L,-1162.5,8,8.0
"[6, 9]",S,"[6, 9]",15,4,[ 4. 10.  4.],18,L,-1187.5,0,0
"[3, 6]",H,"[3, 6, 10]",19,111,[111.  10.],21,L,-1212.5,2,1.1
"[10, 10]",S,"[10, 10]",20,2,[2. 5. 2. 8.],17,W,-1187.5,1,0.6
"[7, 10]",S,"[7, 10]",17,10,[10.  6.  6.],22,W,-1162.5,2,1.2
"[10, 10]",S,"[10, 10]",20,10,[10.  7.],17,W,-1112.5,3,1.9
"[111, 4]",H,"[111, 4, 5]",20,10,[ 10.   3. 111.   9.],23,W,-1087.5,1,0.7
"[5, 8]",S,"[5, 8]",13,3,[3. 7. 2. 8.],20,L,-1112.5,1,0.7
"[5, 10]",H,"[5, 10, 111, 10]",26,10,[10.],10,L,-1137.5,5,3.9
"[6, 7]",H,"[6, 7, 3, 3]",19,9,[9. 7. 9.],25,W,-1112.5,2,1.7
"[10, 9]",S,"[10, 9]",19,2,[ 2.  4.  6.  3. 10.],25,W,-862.5,7,6.7
"[9, 5]",S,"[9, 5]",14,5,[5. 2. 9. 8.],24,W,-612.5,0,0
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,-612.5,3,1.6
"[10, 6]",S,"[10, 6]",16,2,[ 2. 10.  7.],19,L,-662.5,-1,-0.6
"[5, 4]",D,"[5, 4, 3]",12,2,[2. 3. 6. 8.],19,L,-712.5,0,0.0
"[10, 10]",S,"[10, 10]",20,7,[ 7.  4.  3. 10.],24,W,-687.5,6,3.8
"[9, 3]",H,"[9, 3, 6]",18,10,[ 10.   2. 111.   8.],21,L,-862.5,6,4.1
"[2, 6]",H,"[2, 6, 7, 7]",22,10,[10.],10,L,-887.5,7,5.3
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,-912.5,10,8.1
"[6, 7]",H,"[6, 7, 10]",23,111,[111.],11,L,-937.5,8,6.9
"[9, 5]",S,"[9, 5]",14,5,[ 5. 10.  4.],19,L,-962.5,8,7.4
"[5, 10]",H,"[5, 10, 2]",17,111,[111.   6.],17,P,-962.5,0,0
"[10, 9]",S,"[10, 9]",19,10,[10.  2.  8.],20,L,-987.5,1,0.5
"[10, 9]",S,"[10, 9]",19,3,[ 3.  7.  5. 10.],25,W,-962.5,0,0.0
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,-987.5,1,0.6
"[7, 7]",SP,"[array([7, 8]), array([7, 6])]","[15, 13]",6,[ 6. 10.  3.],19,"['SL', 'SL']",-1037.5,-1,-0.6
"[3, 8]",D,"[3, 8, 7]",18,10,[10.  3. 10.],23,W,-987.5,3,-0.6
"[111, 5]",H,"[111, 5, 9, 8]",23,8,[8.],8,L,-1087.5,4,2.9
"[9, 10]",S,"[9, 10]",19,111,[111.  10.],21,L,-1112.5,4,3.2
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,-1137.5,1,0.8
"[4, 111]",H,"[4, 111, 3]",18,9,[ 9. 10.],19,L,-1162.5,-1,-0.9
"[10, 10]",S,"[10, 10]",20,5,[5. 6. 7.],18,W,-1137.5,-1,-1.0
"[10, 4]",H,"[10, 4, 10]",24,10,[10.],10,L,-1162.5,0,0
"[10, 5]",S,"[10, 5]",15,6,[ 6.  9. 10.],25,W,-1137.5,-2,-1.0
"[7, 111]",H,"[7, 111, 111]",19,111,[111.  10.],21,L,-1162.5,-2,-1.1
"[9, 10]",S,"[9, 10]",19,2,[2. 8. 8.],18,W,-1137.5,-5,-2.9
"[10, 3]",H,"[10, 3, 4]",17,10,[10. 10.],20,L,-1162.5,-5,-3.1
"[10, 6]",H,"[10, 6, 10]",26,7,[7.],7,L,-1187.5,-6,-3.9
"[10, 3]",H,"[10, 3, 7]",20,9,[ 9. 10.],19,W,-1162.5,-6,-4.1
"[10, 9]",S,"[10, 9]",19,111,[111.   2.   2. 111.   6.   3.   7.],22,W,-1137.5,-6,-4.4
"[8, 10]",S,"[8, 10]",18,10,[10.  8.],18,P,-1137.5,-4,-3.4
"[6, 10]",S,"[6, 10]",16,3,[ 3.  5. 10.],18,L,-1162.5,-6,-5.4
"[5, 10]",S,"[5, 10]",15,6,[6. 6. 2. 7.],21,L,-1187.5,-5,-4.9
"[5, 10]",S,"[5, 10]",15,5,[5. 6. 4. 2.],17,L,-1212.5,0,0
"[9, 9]",S,"[9, 9]",18,111,[111.   7.],18,P,-1212.5,4,2.1
"[10, 6]",H,"[10, 6, 111]",17,111,[111.   9.],20,L,-1237.5,4,2.2
"[111, 2]",H,"[111, 2, 3, 10, 10]",26,9,[9.],9,L,-1262.5,2,1.2
"[3, 3]",H,"[3, 3, 10, 8]",24,10,[10.],10,L,-1287.5,1,0.6
"[10, 3]",S,"[10, 3]",13,6,[ 6. 10.  9.],25,W,-1262.5,1,0.7
"[8, 7]",H,"[8, 7, 3]",18,10,[10.  7.],17,W,-1237.5,1,0.7
"[2, 10]",H,"[2, 10, 8]",20,10,[10.  8.],18,W,-1162.5,3,2.3
"[10, 10]",S,"[10, 10]",20,10,[ 10.   6. 111.],17,W,-1112.5,2,1.7
"[6, 5]",D,"[6, 5, 10]",21,10,[10.  8.],18,W,-1062.5,-1,-0.9
"[5, 10]",S,"[5, 10]",15,6,[ 6. 10. 10.],26,W,-1037.5,-1,-1.0
"[5, 8]",H,"[5, 8, 10]",23,7,[7.],7,L,-1062.5,0,0
"[2, 10]",H,"[2, 10, 10]",22,10,[10.],10,L,-1087.5,1,0.5
"[9, 7]",H,"[9, 7, 10]",26,10,[10.],10,L,-1112.5,-1,-0.5
"[5, 2]",H,"[5, 2, 4, 4]",15,3,[ 3. 10.  7.],20,L,-1137.5,-2,-1.1
"[4, 10]",S,"[4, 10]",14,6,[6. 3. 5. 2. 9.],25,W,-1112.5,3,1.8
"[6, 2]",H,"[6, 2, 10]",18,10,[10.  9.],19,L,-1312.5,7,4.7
"[7, 10]",S,"[7, 10]",17,10,[10.  5. 10.],25,W,-1287.5,7,5.0
"[6, 10]",S,"[6, 10]",16,2,[  2. 111.   5.],18,L,-1487.5,6,4.6
"[4, 8]",H,"[4, 8, 5]",17,9,[ 9. 10.],19,L,-1512.5,7,5.8
"[7, 6]",H,"[7, 6, 10]",23,10,[10.],10,L,-1537.5,8,7.2
"[4, 4]",H,"[4, 4, 8, 111]",17,10,[10. 10.],20,L,-1562.5,8,7.7
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,-1587.5,0,0
"[5, 4]",H,"[5, 4, 5, 6]",20,7,[ 7. 10.],17,W,-1562.5,-2,-1.0
"[5, 7]",H,"[5, 7, 9]",21,10,[10.  5.  5.],20,W,-1537.5,2,1.1
"[10, 6]",S,"[10, 6]",16,4,[4. 4. 3. 9.],20,L,-1662.5,5,3.0
"[2, 10]",S,"[2, 10]",12,6,[ 6.  7. 10.],23,W,-1637.5,8,5.1
"[2, 10]",H,"[2, 10, 3]",15,2,[2. 7. 5. 3.],17,L,-1887.5,9,6.1
"[10, 2]",H,"[10, 2, 3, 10]",25,10,[10.],10,L,-1912.5,14,10.4
"[111, 111]",SP,"[array([111,   6]), array([111,  10])]","[17, 121]",2,[  2. 111.  10.   4.],17,"['SP', 'SW']",-1887.5,13,10.4
"[2, 10]",H,"[2, 10, 111, 8]",21,111,[111.  10.],21,L,-1912.5,11,10.4
"[111, 111]",SP,"[array([111,   4]), array([111,   9])]","[15, 120]",6,[ 6.  7. 10.],23,"['SW', 'SW']",-1862.5,0,0
"[9, 3]",H,"[9, 3, 10]",22,9,[9.],9,L,-1887.5,0,0
"[4, 5]",D,"[4, 5, 10]",19,6,[6. 4. 9.],19,P,-1887.5,0,0.0
"[3, 10]",S,"[3, 10]",13,4,[ 4.  5.  7. 10.],26,W,-1862.5,3,1.8
"[111, 10]",PBJ,"[111, 10]",21,111,[111.   3.],14,W,-1675.0,5,3.2
"[8, 10]",S,"[8, 10]",18,10,[10.  9.],19,L,-1750.0,3,2.0
"[10, 7]",S,"[10, 7]",17,6,[6. 7. 5.],18,L,-1775.0,1,0.7
"[10, 7]",S,"[10, 7]",17,8,[ 8. 10.],18,L,-1800.0,4,3.1
"[8, 2]",D,"[8, 2, 7]",17,8,[ 8. 10.],18,L,-1850.0,3,2.4
"[10, 7]",S,"[10, 7]",17,2,[  2.   5. 111.],18,L,-1875.0,4,3.5
"[5, 6]",D,"[5, 6, 10]",21,10,[10.  2. 10.],22,W,-1825.0,5,4.8
"[5, 5]",D,"[5, 5, 8]",18,7,[ 7.  3. 10.],20,L,-2275.0,0,0
"[2, 4]",H,"[2, 4, 5, 6]",17,111,[111.  10.],21,L,-2300.0,3,1.6
