Player First Hand,Player Action,Player Hand,Player Sum,Dealer Show Card,Dealer Hand,Dealer Sum,Result,Total Winning,Running Count,True Count
"[10, 6]",H,"[10, 6, 10]",26,10,[10.],10,L,3612.5,4,2.8
"[10, 7]",S,"[10, 7]",17,8,[ 8. 10.],18,L,3587.5,2,1.5
"[10, 6]",H,"[10, 6, 5]",21,8,[ 8. 10.],18,W,3612.5,1,0.8
"[10, 8]",S,"[10, 8]",18,2,[ 2. 10.  6.],18,P,3612.5,1,0.9
"[10, 8]",S,"[10, 8]",18,7,[  7. 111.],18,P,3612.5,1,0.9
"[8, 6]",S,"[8, 6]",14,3,[ 3. 10.  9.],22,W,3637.5,0,0
"[6, 111]",H,"[6, 111, 3]",20,8,[ 8. 10.],18,W,3662.5,1,0.5
"[10, 7]",S,"[10, 7]",17,10,[10. 10.],20,L,3637.5,1,0.6
"[10, 8]",S,"[10, 8]",18,4,[ 4.  2.  3.  3. 10.],22,W,3662.5,-1,-0.6
"[5, 10]",H,"[5, 10, 10]",25,9,[9.],9,L,3637.5,1,0.6
"[4, 3]",H,"[4, 3, 8, 10]",25,10,[10.],10,L,3612.5,0,0.0
"[9, 10]",S,"[9, 10]",19,7,[ 7.  4.  5. 10.],26,W,3637.5,0,0.0
"[5, 7]",H,"[5, 7, 111, 2, 6]",21,10,[10. 10.],20,W,3662.5,1,0.8
"[5, 7]",S,"[5, 7]",12,4,[ 4. 10.  7.],21,L,3612.5,2,1.7
"[10, 111]",PBJ,"[10, 111]",21,10,[ 10. 111.],21,W,3650.0,5,4.6
"[6, 2]",H,"[6, 2, 10]",18,10,[10.  9.],19,L,3625.0,1,1.0
"[8, 10]",S,"[8, 10]",18,10,[10.  7.],17,W,3650.0,0,0
"[9, 5]",S,"[9, 5]",14,5,[5. 6. 4. 8.],23,W,3675.0,-1,-0.5
"[3, 3]",SP,"[array([ 3,  8, 10]), array([ 3,  9,  4, 10])]","[21, 26]",7,[ 7.  4.  4. 10.],25,"['SW', 'SL']",3750.0,3,1.7
"[10, 7]",S,"[10, 7]",17,10,[10. 10.],20,L,3725.0,6,1.7
"[9, 8]",S,"[9, 8]",17,7,[ 7. 10.],17,P,3725.0,4,2.6
"[9, 5]",H,"[9, 5, 10]",24,8,[8.],8,L,3700.0,4,2.8
"[7, 111]",D,"[7, 111, 3]",21,4,[ 4. 10. 10.],24,W,3750.0,4,2.9
"[6, 10]",S,"[6, 10]",16,3,[  3.   4.   8. 111.   9.],25,W,3875.0,4,3.2
"[10, 2]",H,"[10, 2, 4, 6]",22,9,[9.],9,L,3675.0,5,4.5
"[10, 5]",S,"[10, 5]",15,2,[ 2. 10.  3.  6.],21,L,3650.0,7,6.9
"[5, 6]",D,"[5, 6, 3]",14,9,[ 9. 10.],19,L,3600.0,0,0
"[111, 5]",D,"[111, 5, 3]",19,4,[  4.   9. 111.  10.],24,W,3650.0,2,1.1
"[9, 10]",S,"[9, 10]",19,6,[ 6. 10.  9.],25,W,3675.0,2,1.1
"[10, 4]",S,"[10, 4]",14,5,[ 5. 10.  8.],23,W,3700.0,1,0.6
"[4, 8]",H,"[4, 8, 7]",19,10,[10.  6.  5.],21,L,3675.0,1,0.6
"[10, 9]",S,"[10, 9]",19,6,[6. 7. 5.],18,W,3700.0,4,2.7
"[3, 10]",S,"[3, 10]",13,2,[ 2. 10.  4.  7.],23,W,3875.0,6,4.4
"[4, 9]",H,"[4, 9, 7]",20,111,[111.  10.],21,L,3625.0,8,6.4
"[2, 10]",H,"[2, 10, 9]",21,111,[111.  10.],21,L,3600.0,8,6.9
"[111, 3]",H,"[111, 3, 10, 7]",21,8,[ 8. 10.],18,W,3625.0,6,5.7
"[8, 6]",H,"[8, 6, 3]",17,10,[10.  8.],18,L,3400.0,0,0
"[10, 9]",S,"[10, 9]",19,10,[ 10. 111.],21,L,3375.0,1,0.5
"[5, 8]",S,"[5, 8]",13,5,[  5. 111.   6.  10.],22,W,3400.0,-2,-1.1
"[10, 4]",H,"[10, 4, 10]",24,10,[10.],10,L,3375.0,-1,-0.6
"[9, 10]",S,"[9, 10]",19,10,[10. 10.],20,L,3350.0,-3,-1.8
"[2, 10]",S,"[2, 10]",12,5,[ 5. 10.  6.],21,L,3325.0,-6,-3.9
"[10, 111]",PBJ,"[10, 111]",21,4,[ 4. 10.],14,W,3362.5,-5,-3.4
"[6, 111]",H,"[6, 111, 8, 5]",20,10,[10.  3.  6.],19,W,3387.5,-7,-5.1
"[7, 9]",S,"[7, 9]",16,3,[ 3.  9.  2. 10.],24,W,3412.5,-5,-4.0
"[9, 3]",S,"[9, 3]",12,5,[ 5.  2.  7. 10.],24,W,3437.5,-3,-2.6
"[10, 6]",H,"[10, 6, 8]",24,111,[111.],11,L,3412.5,0,0.0
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10.  7.],20,P,3412.5,0,0
"[6, 4]",H,"[6, 4, 111]",21,111,[111.   9.],20,W,3437.5,-1,-0.5
"[6, 10]",H,"[6, 10, 10]",26,9,[9.],9,L,3412.5,-1,-0.6
"[3, 6]",D,"[3, 6, 10]",19,2,[2. 9. 8.],19,P,3412.5,-2,-1.2
"[10, 10]",S,"[10, 10]",20,111,[111.  10.],21,L,3387.5,0,0.0
"[5, 2]",H,"[5, 2, 10]",17,5,[ 5. 10.  7.],22,W,3412.5,-4,-2.6
"[10, 7]",S,"[10, 7]",17,8,[ 8. 10.],18,L,3387.5,-2,-1.4
"[10, 111]",PBJ,"[10, 111]",21,4,[ 4. 10.],14,W,3425.0,-3,-2.2
"[5, 10]",S,"[5, 10]",15,2,[ 2.  8. 10.],20,L,3400.0,-5,-3.9
"[10, 5]",H,"[10, 5, 3]",18,111,[111.  10.],21,L,3375.0,-5,-4.3
"[9, 10]",S,"[9, 10]",19,4,[4. 8. 9.],21,L,3350.0,-6,-5.6
"[9, 9]",SP,"[array([ 9,  2, 10]), array([ 9, 10])]","[21, 19]",3,[ 3. 10.  4.],17,"['SW', 'SW']",3425.0,0,0
"[8, 7]",S,"[8, 7]",15,3,[ 3.  5. 10.],18,L,3400.0,0,0
"[10, 111]",PBJ,"[10, 111]",21,3,[3. 2.],5,W,3437.5,2,1.1
"[6, 10]",H,"[6, 10, 2]",18,10,[10.  6.  9.],25,W,3462.5,2,1.2
"[9, 4]",H,"[9, 4, 10]",23,9,[9.],9,L,3412.5,3,1.9
"[3, 10]",S,"[3, 10]",13,5,[ 5. 10.  8.],23,W,3437.5,3,2.0
"[10, 6]",S,"[10, 6]",16,2,[ 2. 10.  3.  6.],21,L,3362.5,3,2.2
"[10, 4]",H,"[10, 4, 10]",24,10,[10.],10,L,3337.5,5,3.9
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10.  4.],17,W,3362.5,3,2.5
"[9, 10]",S,"[9, 10]",19,4,[ 4. 10.  9.],23,W,3412.5,2,1.8
"[7, 8]",H,"[7, 8, 8]",23,7,[7.],7,L,3387.5,1,1.0
"[10, 8]",S,"[10, 8]",18,2,[ 2. 10.  9.],21,L,3362.5,0,0
"[5, 10]",H,"[5, 10, 6]",21,9,[ 9. 10.],19,W,3387.5,-1,-0.5
"[9, 7]",H,"[9, 7, 6]",22,9,[9.],9,L,3362.5,-1,-0.6
"[7, 111]",H,"[7, 111, 7, 2]",17,111,[111.   4.   4.],19,L,3337.5,1,0.6
"[3, 10]",S,"[3, 10]",13,6,[ 6. 10. 10.],26,W,3362.5,4,2.5
"[9, 10]",S,"[9, 10]",19,111,[111.   5.  10.   6.],22,W,3437.5,3,2.0
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10.  3.  5.],21,L,3412.5,2,1.4
"[2, 9]",D,"[2, 9, 7]",18,5,[ 5.  5. 10.],20,L,3362.5,2,1.6
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,3362.5,5,4.3
"[6, 4]",D,"[6, 4, 10]",20,6,[ 6.  4.  2. 10.],22,W,3412.5,1,0.9
"[111, 3]",H,"[111, 3, 2, 8, 4]",18,111,[111.   5.   4.],20,L,3237.5,0,0
"[10, 111]",PBJ,"[10, 111]",21,3,[ 3. 10.],13,W,3275.0,3,1.6
"[10, 9]",S,"[10, 9]",19,7,[ 7. 10.],17,W,3300.0,1,0.6
"[9, 10]",S,"[9, 10]",19,5,[5. 7. 9.],21,L,3275.0,0,0.0
"[10, 2]",H,"[10, 2, 6]",18,8,[ 8. 10.],18,P,3275.0,1,0.6
"[6, 10]",H,"[6, 10, 8]",24,10,[10.],10,L,3250.0,1,0.7
"[5, 10]",H,"[5, 10, 111, 10]",26,8,[8.],8,L,3225.0,0,0.0
"[10, 2]",H,"[10, 2, 10]",22,10,[10.],10,L,3200.0,-2,-1.5
"[111, 8]",S,"[111, 8]",19,6,[ 6.  2.  7. 10.],25,W,3225.0,-4,-3.2
"[10, 4]",H,"[10, 4, 7]",21,10,[10.  7.],17,W,3250.0,-3,-2.6
"[8, 3]",D,"[8, 3, 7]",18,10,[10.  2.  4.  3.],19,L,3200.0,-2,-1.9
"[3, 6]",D,"[3, 6, 4]",13,2,[  2.   5.   5. 111.  10.],23,W,3250.0,0,0
"[8, 3]",D,"[8, 3, 6]",17,4,[ 4.  4. 10.],18,L,3100.0,4,2.2
"[4, 10]",H,"[4, 10, 8]",22,10,[10.],10,L,3075.0,7,4.0
"[5, 6]",D,"[5, 6, 111]",12,7,[ 7.  2. 10.],19,L,3025.0,6,3.6
"[3, 6]",H,"[3, 6, 5, 10]",24,10,[10.],10,L,3000.0,8,5.2
"[10, 2]",H,"[10, 2, 3, 9]",24,10,[10.],10,L,2975.0,9,6.2
"[9, 7]",S,"[9, 7]",16,3,[ 3.  5. 10.],18,L,2950.0,9,6.7
"[10, 8]",S,"[10, 8]",18,4,[ 4.  4. 10.],18,P,2950.0,11,8.8
"[4, 9]",H,"[4, 9, 3, 6]",22,9,[9.],9,L,2925.0,11,9.5
"[7, 4]",D,"[7, 4, 7]",18,5,[5. 8. 9.],22,W,2975.0,14,13.2
"[10, 2]",H,"[10, 2, 2]",14,3,[3. 8. 5. 2.],18,L,2725.0,0,0
"[10, 6]",H,"[10, 6, 10]",26,10,[10.],10,L,2700.0,4,2.1
"[8, 10]",S,"[8, 10]",18,5,[  5.   6. 111.   5.],17,W,2725.0,2,1.1
"[10, 10]",S,"[10, 10]",20,7,[7. 8. 4.],19,W,2775.0,3,1.8
"[9, 9]",SP,"[array([  9, 111]), array([9, 7])]","[20, 16]",5,[ 5. 10.  6.],21,"['SL', 'SL']",2700.0,3,1.9
"[10, 10]",S,"[10, 10]",20,9,[ 9. 10.],19,W,2725.0,4,1.9
"[6, 8]",S,"[6, 8]",14,4,[4. 2. 4. 4. 8.],22,W,2750.0,1,0.7
"[10, 10]",S,"[10, 10]",20,9,[9. 9.],18,W,2950.0,6,4.9
"[7, 111]",S,"[7, 111]",18,7,[  7. 111.],18,P,2950.0,4,3.5
"[2, 6]",H,"[2, 6, 4, 9]",21,10,[10.  9.],19,W,3100.0,4,3.7
"[10, 10]",S,"[10, 10]",20,10,[10.  6. 10.],26,W,3350.0,0,0
"[6, 5]",D,"[6, 5, 4]",15,2,[2. 8. 4. 7.],21,L,3300.0,-3,-1.6
"[10, 9]",S,"[10, 9]",19,5,[ 5.  8. 10.],23,W,3325.0,3,1.7
"[9, 7]",H,"[9, 7, 9]",25,111,[111.],11,L,3300.0,2,1.2
"[111, 10]",PBJ,"[111, 10]",21,3,[3. 9.],12,W,3337.5,2,1.3
"[8, 10]",S,"[8, 10]",18,8,[ 8. 10.],18,P,3337.5,1,0.7
"[5, 111]",H,"[5, 111, 10, 6]",22,10,[10.],10,L,3312.5,-1,-0.7
"[2, 4]",H,"[2, 4, 10, 111]",17,10,[10. 10.],20,L,3287.5,-2,-1.5
"[2, 4]",H,"[2, 4, 6, 2]",14,3,[ 3. 10.  8.],21,L,3262.5,-4,-3.2
"[10, 10]",S,"[10, 10]",20,6,[6. 9. 5.],20,P,3262.5,0,0.0
"[2, 10]",H,"[2, 10, 111]",13,3,[3. 7. 5. 3.],18,L,3237.5,0,0.0
"[7, 10]",S,"[7, 10]",17,8,[ 8.  4. 10.],22,W,3262.5,0,0
"[2, 10]",H,"[2, 10, 9]",21,2,[2. 4. 6. 6.],18,W,3287.5,0,0.0
"[111, 10]",PBJ,"[111, 10]",21,8,[8. 8.],16,W,3400.0,4,2.3
"[10, 8]",S,"[10, 8]",18,10,[10. 10.],20,L,3375.0,2,1.2
"[9, 4]",S,"[9, 4]",13,6,[ 6. 10.  8.],24,W,3400.0,-1,-0.6
"[10, 4]",H,"[10, 4, 7]",21,7,[7. 2. 8.],17,W,3425.0,0,0.0
"[10, 3]",S,"[10, 3]",13,4,[ 4. 10.  5.],19,L,3350.0,3,2.1
"[10, 10]",S,"[10, 10]",20,111,[111.   5.   6. 111.   7.],20,P,3350.0,4,3.1
"[10, 9]",S,"[10, 9]",19,6,[ 6.  5.  3. 10.],24,W,3375.0,3,2.6
"[2, 111]",H,"[2, 111, 10, 10]",23,10,[10.],10,L,3225.0,4,3.8
"[6, 2]",H,"[6, 2, 10]",18,10,[10. 10.],20,L,3200.0,0,0
"[6, 7]",H,"[6, 7, 4]",17,10,[10.  6. 10.],26,W,3225.0,-1,-0.5
"[2, 9]",D,"[2, 9, 6]",17,6,[ 6.  3. 10.],19,L,3175.0,1,0.6
"[3, 5]",H,"[3, 5, 2, 2, 9]",21,8,[ 8.  2. 10.],20,W,3200.0,4,2.4
"[5, 10]",S,"[5, 10]",15,3,[ 3. 10.  3.  3.],19,L,2975.0,8,5.3
"[111, 8]",S,"[111, 8]",19,10,[10.  5. 10.],25,W,3000.0,10,7.1
"[4, 10]",S,"[4, 10]",14,4,[ 4.  8. 10.],22,W,3250.0,8,6.1
"[10, 10]",S,"[10, 10]",20,5,[ 5. 10.  4.],19,W,3500.0,8,6.6
"[111, 4]",H,"[111, 4, 10]",15,2,[  2. 111.   6.],19,L,3250.0,7,6.3
"[9, 3]",H,"[9, 3, 111, 8]",21,7,[  7. 111.],18,W,3275.0,7,7.0
"[6, 10]",S,"[6, 10]",16,4,[ 4. 10.  4.],18,L,3025.0,0,0
"[9, 10]",S,"[9, 10]",19,6,[ 6. 10.  7.],23,W,3050.0,1,0.5
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  6.],16,W,3087.5,1,0.6
"[2, 10]",S,"[2, 10]",12,5,[ 5. 10.  4.],19,L,3062.5,-1,-0.6
"[9, 10]",S,"[9, 10]",19,9,[9. 5. 3.],17,W,3087.5,0,0.0
"[7, 8]",H,"[7, 8, 10]",25,10,[10.],10,L,3062.5,1,0.7
"[10, 3]",H,"[10, 3, 10]",23,8,[8.],8,L,3037.5,0,0.0
"[5, 8]",S,"[5, 8]",13,3,[3. 7. 7.],17,L,3012.5,-1,-0.7
"[10, 9]",S,"[10, 9]",19,8,[ 8.  4. 10.],22,W,3037.5,3,2.3
"[10, 2]",H,"[10, 2, 8]",20,10,[10.  9.],19,W,3087.5,2,1.7
"[6, 111]",H,"[6, 111, 7]",14,2,[2. 7. 8.],17,L,3062.5,1,0.9
"[10, 10]",S,"[10, 10]",20,2,[ 2. 10.  6.],18,W,3087.5,0,0
"[5, 2]",H,"[5, 2, 10]",17,111,[111.  10.],21,L,3062.5,-1,-0.5
"[111, 111]",SP,"[array([111,   8]), array([111,   7])]","[19, 118]",4,[4. 4. 6. 2. 5.],21,"['SL', 'SL']",3012.5,-2,-1.1
"[10, 3]",H,"[10, 3, 111, 6]",20,8,[ 8. 10.],18,W,3037.5,2,-1.1
"[10, 111]",PBJ,"[10, 111]",21,7,[7. 8.],15,W,3075.0,1,0.7
"[10, 10]",S,"[10, 10]",20,3,[3. 5. 9.],17,W,3100.0,0,0.0
"[3, 10]",H,"[3, 10, 10]",23,7,[7.],7,L,3075.0,0,0.0
"[7, 10]",S,"[7, 10]",17,9,[9. 4. 3. 9.],25,W,3100.0,0,0.0
"[8, 10]",S,"[8, 10]",18,10,[10.  9.],19,L,3050.0,2,1.7
"[5, 10]",S,"[5, 10]",15,4,[ 4.  9.  3. 10.],26,W,3075.0,0,0.0
"[4, 10]",H,"[4, 10, 10]",24,7,[7.],7,L,3050.0,0,0
"[5, 9]",S,"[5, 9]",14,3,[3. 9. 3. 5.],20,L,3025.0,0,0.0
"[4, 8]",H,"[4, 8, 7]",19,10,[10.  9.],19,P,3025.0,4,2.2
"[3, 6]",H,"[3, 6, 10]",19,10,[ 10.   3.   3. 111.],17,W,3050.0,5,2.9
"[10, 8]",S,"[10, 8]",18,10,[10.  4.  3.],17,W,3200.0,6,3.8
"[7, 10]",S,"[7, 10]",17,10,[10.  6.  9.],25,W,3375.0,6,4.1
"[10, 10]",S,"[10, 10]",20,10,[10.  2.  9.],21,L,3200.0,6,4.3
"[111, 5]",H,"[111, 5, 10, 111]",17,8,[  8.   5. 111.   5.],19,L,3175.0,4,3.1
"[2, 8]",H,"[2, 8, 4, 4]",18,10,[10.  8.],18,P,3175.0,3,2.6
"[3, 8]",D,"[3, 8, 4]",15,10,[10.  2.  9.],21,L,3125.0,5,4.9
"[3, 5]",H,"[3, 5, 111]",19,7,[ 7. 10.],17,W,3150.0,0,0
"[4, 111]",H,"[4, 111, 3]",18,3,[ 3.  6. 10.],19,L,3125.0,1,0.5
"[3, 9]",S,"[3, 9]",12,5,[ 5. 10.  5.],20,L,3100.0,3,1.7
"[7, 5]",H,"[7, 5, 4, 9]",25,7,[7.],7,L,3075.0,5,3.0
"[6, 6]",SP,"[array([ 6, 10]), array([ 6, 10])]","[16, 16]",6,[6. 9. 2.],17,"['SL', 'SL']",3025.0,9,5.6
"[111, 8]",S,"[111, 8]",19,6,[6. 4. 7.],17,W,3050.0,11,5.6
"[2, 8]",D,"[2, 8, 10]",20,3,[3. 9. 3. 4.],19,W,3550.0,13,9.5
"[9, 4]",H,"[9, 4, 111, 10]",24,10,[10.],10,L,3300.0,16,13.0
"[111, 10]",PBJ,"[111, 10]",21,10,[10. 10.],20,W,3337.5,14,12.3
"[10, 111]",PBJ,"[10, 111]",21,8,[8. 5.],13,W,3712.5,10,9.5
"[10, 5]",H,"[10, 5, 10]",25,10,[10.],10,L,3462.5,0,0
"[8, 2]",D,"[8, 2, 7]",17,8,[ 8. 10.],18,L,3412.5,-2,-1.0
"[10, 6]",H,"[10, 6, 10]",26,10,[10.],10,L,3387.5,-1,-0.5
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  3.],13,W,3425.0,-3,-1.7
"[4, 9]",H,"[4, 9, 3, 111]",17,8,[8. 2. 4. 9.],23,W,3450.0,-5,-3.0
"[8, 10]",S,"[8, 10]",18,7,[ 7. 10.],17,W,3475.0,-2,-1.3
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  7.],17,W,3512.5,-3,-2.1
"[4, 6]",D,"[4, 6, 10]",20,9,[9. 5. 8.],22,W,3562.5,-5,-3.7
"[8, 10]",S,"[8, 10]",18,2,[ 2. 10. 10.],22,W,3587.5,-3,-2.4
"[10, 9]",S,"[10, 9]",19,2,[  2. 111.   3.   2.],18,W,3612.5,-5,-4.3
"[7, 4]",D,"[7, 4, 9]",20,3,[  3. 111.   2.   6.   7.],19,W,3662.5,-4,-3.9
"[6, 2]",H,"[6, 2, 7, 111, 10]",26,10,[10.],10,L,3637.5,0,0
"[7, 9]",S,"[7, 9]",16,2,[ 2. 10.  8.],20,L,3612.5,0,0.0
"[10, 5]",S,"[10, 5]",15,6,[ 6.  6.  3. 10.],25,W,3637.5,1,0.6
"[6, 10]",H,"[6, 10, 2]",18,111,[111.   5.   3.],19,L,3587.5,3,1.8
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,3562.5,5,3.2
"[6, 10]",S,"[6, 10]",16,6,[  6.  10. 111.],17,L,3537.5,3,2.0
"[9, 9]",SP,"[array([ 9, 10]), array([9, 8])]","[19, 17]",4,[ 4.  7. 10.],21,"['SL', 'SL']",3487.5,2,1.4
"[8, 2]",H,"[8, 2, 10]",20,10,[ 10.   3. 111.   9.],23,W,3512.5,2,1.4
"[9, 3]",H,"[9, 3, 9]",21,9,[ 9. 10.],19,W,3537.5,1,0.9
"[4, 8]",H,"[4, 8, 5]",17,10,[10.  3.  5.],18,L,3512.5,1,1.0
"[7, 2]",D,"[7, 2, 9]",18,6,[6. 9. 4.],19,L,3462.5,0,0
"[8, 10]",S,"[8, 10]",18,10,[10. 10.],20,L,3437.5,4,2.1
"[3, 10]",S,"[3, 10]",13,3,[  3.   9. 111.   2.   3.],18,L,3412.5,1,0.6
"[10, 111]",PBJ,"[10, 111]",21,5,[5. 2.],7,W,3450.0,3,1.8
"[10, 10]",S,"[10, 10]",20,2,[ 2. 10.  2. 10.],24,W,3500.0,3,1.9
"[9, 111]",S,"[9, 111]",20,5,[ 5.  7. 10.],22,W,3525.0,1,0.7
"[10, 8]",S,"[10, 8]",18,10,[10.  7.],17,W,3550.0,1,0.7
"[10, 6]",S,"[10, 6]",16,4,[  4.   8. 111.   3.   8.],24,W,3575.0,0,0.0
"[111, 8]",S,"[111, 8]",19,9,[9. 4. 6.],19,P,3575.0,1,0.9
"[8, 10]",S,"[8, 10]",18,8,[ 8. 10.],18,P,3575.0,2,1.9
"[5, 6]",D,"[5, 6, 4]",15,3,[ 3.  7. 10.],20,L,3525.0,0,0.0
"[5, 6]",D,"[5, 6, 3]",14,10,[10.  8.],18,L,3475.0,0,0
"[10, 8]",S,"[10, 8]",18,10,[10. 10.],20,L,3450.0,2,1.1
"[4, 4]",SP,"[array([ 4, 10]), array([  4,   6, 111])]","[14, 121]",6,[ 6.  2.  4. 10.],22,"['SW', 'SW']",3525.0,-1,-0.5
"[10, 3]",H,"[10, 3, 111, 10]",24,8,[8.],8,L,3500.0,2,-0.5
"[10, 10]",S,"[10, 10]",20,10,[10.  7.],17,W,3525.0,0,0.0
"[5, 5]",H,"[5, 5, 5, 3]",18,10,[10.  9.],19,L,3500.0,-2,-1.4
"[10, 5]",S,"[10, 5]",15,2,[  2.   6. 111.],19,L,3475.0,1,0.7
"[6, 10]",H,"[6, 10, 2]",18,111,[111.  10.],21,L,3450.0,2,1.6
"[7, 9]",S,"[7, 9]",16,5,[5. 2. 7. 2. 9.],25,W,3475.0,1,0.9
"[8, 10]",S,"[8, 10]",18,9,[9. 7. 5.],21,L,3225.0,6,5.8
"[4, 8]",S,"[4, 8]",12,5,[  5.   5. 111.],21,L,3200.0,0,0
"[7, 10]",S,"[7, 10]",17,10,[10.  4. 10.],24,W,3225.0,2,1.1
"[2, 10]",S,"[2, 10]",12,4,[4. 3. 9. 8.],24,W,3250.0,1,0.6
"[2, 10]",H,"[2, 10, 9]",21,7,[ 7. 10.],17,W,3300.0,3,1.8
"[7, 5]",H,"[7, 5, 10]",22,10,[10.],10,L,3250.0,3,1.9
"[10, 7]",S,"[10, 7]",17,6,[  6.  10. 111.],17,P,3250.0,3,2.0
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,3250.0,2,1.4
"[10, 7]",S,"[10, 7]",17,9,[ 9.  6. 10.],25,W,3275.0,-2,-1.5
"[111, 4]",H,"[111, 4, 3]",18,10,[10. 10.],20,L,3250.0,-2,-1.6
"[7, 8]",S,"[7, 8]",15,5,[5. 5. 5. 8.],23,W,3275.0,-3,-2.6
"[8, 10]",S,"[8, 10]",18,4,[  4.   3.   8. 111.   2.],18,P,3275.0,1,1.0
"[3, 6]",H,"[3, 6, 10]",19,10,[ 10. 111.],21,L,3250.0,0,0
"[3, 2]",H,"[3, 2, 10, 6]",21,10,[10.  8.],18,W,3275.0,-1,-0.5
"[7, 8]",S,"[7, 8]",15,5,[ 5. 10.  5.],20,L,3250.0,0,0.0
"[10, 10]",S,"[10, 10]",20,7,[ 7. 10.],17,W,3275.0,2,1.2
"[3, 10]",H,"[3, 10, 10]",23,10,[10.],10,L,3250.0,0,0.0
"[8, 3]",D,"[8, 3, 2]",13,6,[ 6. 10.  5.],21,L,3200.0,-2,-1.3
"[4, 10]",S,"[4, 10]",14,4,[4. 6. 3. 6.],19,L,3175.0,1,0.7
"[10, 6]",H,"[10, 6, 111]",17,9,[9. 9.],18,L,3150.0,5,3.8
"[9, 8]",S,"[9, 8]",17,111,[111.   9.],20,L,3125.0,4,3.3
"[7, 10]",S,"[7, 10]",17,3,[ 3. 10.  4.],17,P,3125.0,3,2.6
"[2, 5]",H,"[2, 5, 10]",17,111,[111. 111.  10.   7.],19,L,3100.0,4,3.9
"[6, 7]",S,"[6, 7]",13,4,[ 4.  2.  2.  2. 10.],20,L,3075.0,0,0
"[6, 4]",H,"[6, 4, 4, 9]",23,10,[10.],10,L,3050.0,5,2.7
"[10, 9]",S,"[10, 9]",19,8,[ 8.  8. 10.],26,W,3075.0,7,4.0
"[10, 3]",H,"[10, 3, 7]",20,10,[10. 10.],20,P,3075.0,5,3.0
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10.  6.],19,W,3200.0,4,2.5
"[111, 10]",PBJ,"[111, 10]",21,4,[4. 9.],13,W,3312.5,3,2.0
"[2, 3]",H,"[2, 3, 111]",16,5,[5. 8. 5.],18,L,3287.5,2,1.4
"[3, 10]",H,"[3, 10, 111, 3]",17,8,[ 8. 10.],18,L,3262.5,5,3.9
"[8, 10]",S,"[8, 10]",18,111,[111.  10.],21,L,3237.5,4,3.4
"[7, 111]",D,"[7, 111, 10]",18,2,[ 2.  2.  4. 10.],18,P,3237.5,1,0.9
"[7, 7]",SP,"[array([ 7, 10]), array([ 7, 10])]","[17, 17]",7,[ 7. 10.],17,"['SP', 'SP']",3237.5,0,0
"[8, 10]",S,"[8, 10]",18,6,[ 6.  3.  3. 10.],22,W,3262.5,0,0
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,3262.5,1,0.6
"[10, 8]",S,"[10, 8]",18,9,[9. 6. 3.],18,P,3262.5,-3,-1.8
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,3262.5,-2,-1.3
"[9, 7]",H,"[9, 7, 4]",20,111,[111.  10.],21,L,3237.5,-6,-3.9
"[4, 6]",D,"[4, 6, 6]",16,5,[ 5.  6.  5. 10.],26,W,3287.5,-6,-4.2
"[4, 111]",H,"[4, 111, 111, 8, 2, 9]",25,111,[111.],11,L,3262.5,-1,-0.8
"[10, 7]",S,"[10, 7]",17,111,[111.   3. 111.   7.   8.],20,L,3237.5,-2,-1.7
"[3, 5]",H,"[3, 5, 3, 10]",21,10,[10.  8.],18,W,3262.5,-2,-2.0
"[3, 10]",S,"[3, 10]",13,4,[4. 6. 4. 2. 2.],18,L,3237.5,0,0
"[9, 10]",S,"[9, 10]",19,10,[10.  8.],18,W,3262.5,5,2.7
"[111, 10]",PBJ,"[111, 10]",21,9,[ 9. 10.],19,W,3337.5,3,1.7
"[10, 7]",S,"[10, 7]",17,7,[7. 4. 9.],20,L,3312.5,0,0.0
"[8, 10]",S,"[8, 10]",18,6,[6. 8. 9.],23,W,3337.5,2,1.2
"[9, 10]",S,"[9, 10]",19,7,[ 7.  6.  2. 10.],25,W,3362.5,2,1.3
"[10, 6]",H,"[10, 6, 5]",21,10,[ 10.   5. 111.   6.],22,W,3437.5,3,2.1
"[3, 4]",H,"[3, 4, 10]",17,10,[10.  8.],18,L,3312.5,4,3.2
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,3312.5,4,3.4
"[8, 10]",S,"[8, 10]",18,10,[ 10. 111.],21,L,3287.5,0,0.0
"[3, 10]",S,"[3, 10]",13,3,[ 3.  7. 10.],20,L,3262.5,-3,-2.9
"[6, 7]",H,"[6, 7, 7]",20,7,[  7. 111.],18,W,3287.5,0,0
"[2, 4]",H,"[2, 4, 8]",14,2,[  2.  10. 111.  10.],23,W,3337.5,3,1.6
